,step,proposed,current,best
0,0,0.4616152954108121,0.4616152954108121,0.4616152954108121
1,1,0.4765747222047589,0.4616152954108121,0.4616152954108121
2,2,0.4366474673726281,0.4366474673726281,0.4366474673726281
3,3,0.37836049914352393,0.37836049914352393,0.37836049914352393
4,4,0.28786770909742204,0.28786770909742204,0.28786770909742204
5,5,0.3103561103416593,0.28786770909742204,0.28786770909742204
6,6,0.358257588235025,0.28786770909742204,0.28786770909742204
7,7,0.27684451158589657,0.27684451158589657,0.27684451158589657
8,8,0.35432918699078775,0.27684451158589657,0.27684451158589657
9,9,0.36384861378473465,0.27684451158589657,0.27684451158589657
10,10,0.4020183582876395,0.27684451158589657,0.27684451158589657
11,11,0.28109291283013377,0.27684451158589657,0.27684451158589657
12,12,0.27052508479194975,0.27052508479194975,0.27052508479194975
13,13,0.2794850847919497,0.27052508479194975,0.27052508479194975
14,14,0.29170770909742205,0.27052508479194975,0.27052508479194975
15,15,0.4330348741730874,0.27052508479194975,0.27052508479194975
16,16,0.3272903334028942,0.27052508479194975,0.27052508479194975
17,17,0.36822455646412927,0.27052508479194975,0.27052508479194975
18,18,0.4665271807696015,0.27052508479194975,0.27052508479194975
19,19,0.27717463244829355,0.27052508479194975,0.27052508479194975
20,20,0.323674104120473,0.27052508479194975,0.27052508479194975
21,21,0.2981021738834509,0.27052508479194975,0.27052508479194975
22,22,0.36264918699078785,0.27052508479194975,0.27052508479194975
23,23,0.2870297153186084,0.27052508479194975,0.27052508479194975
24,24,0.2770549190513201,0.27052508479194975,0.27052508479194975
25,25,0.30189520565434674,0.27052508479194975,0.27052508479194975
26,26,0.3325604093870585,0.27052508479194975,0.27052508479194975
27,27,0.43059458757006075,0.27052508479194975,0.27052508479194975
28,28,0.3530090972343223,0.27052508479194975,0.27052508479194975
29,29,0.3218425053647102,0.27052508479194975,0.27052508479194975
30,30,0.29898160067739765,0.27052508479194975,0.27052508479194975
31,31,0.27802274708950414,0.27052508479194975,0.27052508479194975
32,32,0.4472032754173246,0.27052508479194975,0.27052508479194975
33,33,0.29355725675376576,0.27052508479194975,0.27052508479194975
34,34,0.27726856890650187,0.27052508479194975,0.27052508479194975
35,35,0.3370178748380517,0.27052508479194975,0.27052508479194975
36,36,0.2934352505325794,0.27052508479194975,0.27052508479194975
37,37,0.386481555799165,0.27052508479194975,0.27052508479194975
38,38,0.29091897637192543,0.27052508479194975,0.27052508479194975
39,39,0.3514974984785595,0.27052508479194975,0.27052508479194975
40,40,0.32244012278403184,0.27052508479194975,0.27052508479194975
41,41,0.2918587346471315,0.27052508479194975,0.27052508479194975
42,42,0.2794929128301338,0.27052508479194975,0.27052508479194975
43,43,0.2912702885246616,0.27052508479194975,0.27052508479194975
44,44,0.3604888106312958,0.27052508479194975,0.27052508479194975
45,45,0.34097663866947975,0.27052508479194975,0.27052508479194975
46,46,0.27337377263921364,0.27052508479194975,0.27052508479194975
47,47,0.28697491905132017,0.27052508479194975,0.27052508479194975
48,48,0.31075114833374134,0.27052508479194975,0.27052508479194975
49,49,0.37860126919613823,0.27052508479194975,0.27052508479194975
50,50,0.2749401676622646,0.27052508479194975,0.27052508479194975
0,51,0.4966384929223376,0.4966384929223376,0.4966384929223376
1,52,0.384104843067156,0.384104843067156,0.384104843067156
2,53,0.40644775397565475,0.384104843067156,0.384104843067156
3,54,0.3235410274713444,0.3235410274713444,0.3235410274713444
4,55,0.5430679059439831,0.3235410274713444,0.3235410274713444
5,56,0.4246577850815862,0.3235410274713444,0.3235410274713444
6,57,0.3060059446010296,0.3060059446010296,0.3060059446010296
7,58,0.40159983618100525,0.3060059446010296,0.3060059446010296
8,59,0.3867711932119741,0.3060059446010296,0.3060059446010296
9,60,0.42767315455492766,0.3060059446010296,0.3060059446010296
10,61,0.3149111483337414,0.3060059446010296,0.3060059446010296
11,62,0.28013291283013386,0.28013291283013386,0.28013291283013386
12,63,0.37160918699078777,0.28013291283013386,0.28013291283013386
13,64,0.2753665178070829,0.2753665178070829,0.2753665178070829
14,65,0.2850526262271072,0.2753665178070829,0.2753665178070829
15,66,0.2842850847919498,0.2753665178070829,0.2753665178070829
16,67,0.4888995046997458,0.2753665178070829,0.2753665178070829
17,68,0.5458203645088259,0.2753665178070829,0.2753665178070829
18,69,0.31879811656284557,0.2753665178070829,0.2753665178070829
19,70,0.30773577886039993,0.2753665178070829,0.2753665178070829
20,71,0.5191797913027727,0.2753665178070829,0.2753665178070829
21,72,0.28325233962408053,0.2753665178070829,0.2753665178070829
22,73,0.31668795082221596,0.2753665178070829,0.2753665178070829
23,74,0.28774246048647756,0.2753665178070829,0.2753665178070829
24,75,0.37126475331069037,0.2753665178070829,0.2753665178070829
25,76,0.3229760654634265,0.2753665178070829,0.2753665178070829
26,77,0.42482675953187665,0.2753665178070829,0.2753665178070829
27,78,0.2707723396240806,0.2707723396240806,0.2707723396240806
28,79,0.3005346324482935,0.2707723396240806,0.2707723396240806
29,80,0.4001140143640075,0.2707723396240806,0.2707723396240806
30,81,0.3416088106312957,0.2707723396240806,0.2707723396240806
31,82,0.267372053021054,0.267372053021054,0.267372053021054
32,83,0.3678654162732091,0.267372053021054,0.267372053021054
33,84,0.3359528679519011,0.267372053021054,0.267372053021054
34,85,0.26882102747134445,0.267372053021054,0.267372053021054
35,86,0.29995172153979466,0.267372053021054,0.267372053021054
36,87,0.4038720978992867,0.267372053021054,0.267372053021054
37,88,0.29590684928834216,0.267372053021054,0.267372053021054
38,89,0.28838016766226454,0.267372053021054,0.267372053021054
39,90,0.33174360689858395,0.267372053021054,0.267372053021054
40,91,0.32744823742524254,0.267372053021054,0.267372053021054
41,92,0.311261314074371,0.267372053021054,0.267372053021054
42,93,0.3732248430671558,0.267372053021054,0.267372053021054
43,94,0.3887202125404973,0.267372053021054,0.267372053021054
44,95,0.35440976019684106,0.267372053021054,0.267372053021054
45,96,0.28829176641802734,0.267372053021054,0.267372053021054
46,97,0.2777161103416593,0.267372053021054,0.267372053021054
47,98,0.49295544737914065,0.267372053021054,0.267372053021054
48,99,0.2889239383798433,0.267372053021054,0.267372053021054
49,100,0.3277604093870584,0.267372053021054,0.267372053021054
50,101,0.294951434936768,0.267372053021054,0.267372053021054
0,102,0.4816947222047589,0.4816947222047589,0.4816947222047589
1,103,0.44303963933444407,0.44303963933444407,0.44303963933444407
