,epoch,loss,loss_dpo,loss_llh
457,458.0,1.6873756e-08,1.6432177e-08,4.4157825e-10
458,459.0,1.6433123e-08,1.602961e-08,4.035129e-10
459,460.0,1.6345215e-08,1.5946302e-08,3.9891285e-10
460,461.0,1.5855129e-08,1.5456322e-08,3.988061e-10
461,462.0,1.5532997e-08,1.5148197e-08,3.8479894e-10
462,463.0,1.4582228e-08,1.4202898e-08,3.793297e-10
463,464.0,1.43382115e-08,1.3987187e-08,3.5102413e-10
464,465.0,1.3817556e-08,1.3477065e-08,3.4049163e-10
465,466.0,1.3577996e-08,1.3249012e-08,3.2898453e-10
466,467.0,1.3155506e-08,1.2826126e-08,3.2937938e-10
467,468.0,1.2834911e-08,1.24980195e-08,3.3689207e-10
468,469.0,1.2394372e-08,1.2088799e-08,3.0557248e-10
469,470.0,1.2160168e-08,1.1856762e-08,3.0340622e-10
470,471.0,1.1950082e-08,1.1638162e-08,3.1191902e-10
471,472.0,1.1563477e-08,1.1290578e-08,2.72899e-10
472,473.0,1.1186216e-08,1.0904296e-08,2.8192043e-10
473,474.0,1.099748e-08,1.073846e-08,2.5902022e-10
474,475.0,1.06489635e-08,1.0380007e-08,2.6895572e-10
475,476.0,1.0230352e-08,9.961158e-09,2.6919444e-10
476,477.0,1.0309217e-08,1.0049054e-08,2.601625e-10
477,478.0,1.01200435e-08,9.868888e-09,2.511553e-10
478,479.0,9.599529e-09,9.359266e-09,2.4026253e-10
479,480.0,9.32271e-09,9.100004e-09,2.2270563e-10
480,481.0,9.073015e-09,8.828738e-09,2.4427801e-10
481,482.0,8.912298e-09,8.694067e-09,2.1823031e-10
482,483.0,8.501217e-09,8.270677e-09,2.3053999e-10
483,484.0,8.304336e-09,8.094208e-09,2.1012739e-10
484,485.0,8.15239e-09,7.959022e-09,1.933682e-10
485,486.0,7.991111e-09,7.783613e-09,2.0749777e-10
486,487.0,7.72373e-09,7.536042e-09,1.8768793e-10
487,488.0,7.487438e-09,7.2848763e-09,2.0256224e-10
488,489.0,7.2613684e-09,7.0680817e-09,1.93287e-10
489,490.0,7.087703e-09,6.893224e-09,1.9447871e-10
490,491.0,6.90375e-09,6.7290693e-09,1.7468069e-10
491,492.0,6.8886132e-09,6.7327552e-09,1.5585816e-10
492,493.0,6.643421e-09,6.477584e-09,1.6583734e-10
493,494.0,6.411423e-09,6.2528156e-09,1.5860743e-10
494,495.0,6.2022747e-09,6.0437757e-09,1.5849899e-10
495,496.0,6.1078755e-09,5.962206e-09,1.4566998e-10
496,497.0,5.933901e-09,5.789798e-09,1.4410265e-10
497,498.0,6.011387e-09,5.8543823e-09,1.570046e-10
498,499.0,5.647308e-09,5.5030527e-09,1.4425539e-10
499,500.0,5.529616e-09,5.396352e-09,1.332641e-10
500,501.0,5.3304343e-09,5.2018714e-09,1.285629e-10
501,502.0,5.2701217e-09,5.1294133e-09,1.407084e-10
502,503.0,5.102935e-09,4.9757753e-09,1.2715971e-10
503,504.0,4.910897e-09,4.7936224e-09,1.1727455e-10
504,505.0,4.8637365e-09,4.73529e-09,1.2844624e-10
505,506.0,4.6534394e-09,4.527848e-09,1.2559173e-10
506,507.0,4.488155e-09,4.3785873e-09,1.0956803e-10
507,508.0,4.6206643e-09,4.501679e-09,1.1898493e-10
508,509.0,4.4143973e-09,4.298381e-09,1.1601623e-10
509,510.0,4.226639e-09,4.120263e-09,1.06376206e-10
510,511.0,4.0915498e-09,3.98497e-09,1.0657946e-10
511,512.0,3.991221e-09,3.8935837e-09,9.7637856e-11
512,513.0,3.911645e-09,3.8187524e-09,9.2891944e-11
513,514.0,3.763822e-09,3.6710024e-09,9.2819856e-11
514,515.0,3.6517531e-09,3.5569805e-09,9.477253e-11
515,516.0,3.6131578e-09,3.5275267e-09,8.5631016e-11
516,517.0,3.5722703e-09,3.4869578e-09,8.531236e-11
517,518.0,3.4076317e-09,3.3170457e-09,9.058586e-11
518,519.0,3.4094223e-09,3.3303542e-09,7.906804e-11
519,520.0,3.2409597e-09,3.150496e-09,9.046361e-11
520,521.0,3.1975327e-09,3.1222114e-09,7.5321305e-11
521,522.0,3.042498e-09,2.9599518e-09,8.254613e-11
522,523.0,3.042917e-09,2.9652194e-09,7.769775e-11
523,524.0,2.9310732e-09,2.8599465e-09,7.112675e-11
524,525.0,2.855438e-09,2.78315e-09,7.2288e-11
525,526.0,2.7736282e-09,2.7067868e-09,6.6841456e-11
526,527.0,2.7266185e-09,2.6529499e-09,7.3668543e-11
527,528.0,2.7029572e-09,2.635779e-09,6.717828e-11
528,529.0,2.6057947e-09,2.5415998e-09,6.4194906e-11
529,530.0,2.516288e-09,2.4508895e-09,6.5398575e-11
530,531.0,2.4590145e-09,2.4017863e-09,5.7228215e-11
531,532.0,2.4004718e-09,2.3402351e-09,6.023683e-11
532,533.0,2.3465347e-09,2.2929518e-09,5.3583086e-11
533,534.0,2.2738371e-09,2.2148023e-09,5.9034805e-11
534,535.0,2.2201374e-09,2.1588848e-09,6.125266e-11
535,536.0,2.1533857e-09,2.097865e-09,5.5520727e-11
536,537.0,2.1141926e-09,2.0615003e-09,5.2692215e-11
537,538.0,2.0526911e-09,2.0032118e-09,4.9479375e-11
538,539.0,2.0038196e-09,1.9559596e-09,4.7859796e-11
539,540.0,1.9720083e-09,1.9227246e-09,4.928386e-11
540,541.0,1.9221948e-09,1.8754824e-09,4.6712387e-11
541,542.0,1.8639008e-09,1.8124072e-09,5.1493552e-11
542,543.0,1.8055965e-09,1.7567087e-09,4.8887824e-11
543,544.0,1.7864804e-09,1.7417092e-09,4.47712e-11
544,545.0,1.7386528e-09,1.6969721e-09,4.1680617e-11
545,546.0,1.679021e-09,1.6363622e-09,4.2658935e-11
546,547.0,1.6561497e-09,1.6153118e-09,4.083781e-11
547,548.0,1.6251334e-09,1.5871906e-09,3.794285e-11
548,549.0,1.5842868e-09,1.5443221e-09,3.9964684e-11
549,550.0,1.5397488e-09,1.5003087e-09,3.94401e-11
550,551.0,1.4904591e-09,1.4521596e-09,3.8299523e-11
551,552.0,1.4696699e-09,1.4312926e-09,3.837729e-11
552,553.0,1.4260896e-09,1.3910789e-09,3.5010675e-11
553,554.0,1.3955184e-09,1.3609581e-09,3.456021e-11
554,555.0,1.3487118e-09,1.3145071e-09,3.420476e-11
555,556.0,1.3355379e-09,1.3015209e-09,3.4016925e-11
556,557.0,1.3028615e-09,1.2694343e-09,3.342708e-11
557,558.0,1.3077397e-09,1.2773669e-09,3.0372725e-11
558,559.0,1.2336584e-09,1.2018905e-09,3.1767984e-11
559,560.0,1.2257818e-09,1.1935869e-09,3.219491e-11
560,561.0,1.1706937e-09,1.142045e-09,2.8648622e-11
561,562.0,1.141666e-09,1.113171e-09,2.8494995e-11
562,563.0,1.1220554e-09,1.09336e-09,2.8695551e-11
563,564.0,1.1065444e-09,1.0792836e-09,2.726083e-11
564,565.0,1.0865178e-09,1.057927e-09,2.8590828e-11
565,566.0,1.0640279e-09,1.0386412e-09,2.5386738e-11
566,567.0,1.0156562e-09,9.905018e-10,2.5154377e-11
567,568.0,9.931318e-10,9.701956e-10,2.293619e-11
568,569.0,9.692042e-10,9.451184e-10,2.4085773e-11
569,570.0,9.518702e-10,9.278946e-10,2.3975709e-11
570,571.0,9.442009e-10,9.200362e-10,2.4164682e-11
571,572.0,9.065358e-10,8.844789e-10,2.2056907e-11
572,573.0,8.8973284e-10,8.6715574e-10,2.2577112e-11
573,574.0,8.762716e-10,8.546211e-10,2.1650496e-11
574,575.0,8.5050755e-10,8.2926954e-10,2.123801e-11
575,576.0,8.358323e-10,8.175124e-10,1.8319929e-11
576,577.0,8.173068e-10,7.9712253e-10,2.0184247e-11
577,578.0,7.9615325e-10,7.764448e-10,1.9708495e-11
578,579.0,7.851725e-10,7.6649836e-10,1.8674111e-11
579,580.0,7.548614e-10,7.3584105e-10,1.9020348e-11
580,581.0,7.487702e-10,7.3033823e-10,1.8431959e-11
581,582.0,7.3621553e-10,7.183663e-10,1.784926e-11
582,583.0,7.110108e-10,6.930181e-10,1.7992706e-11
583,584.0,6.9409384e-10,6.777849e-10,1.6308949e-11
584,585.0,6.870298e-10,6.7076006e-10,1.6269774e-11
585,586.0,6.672639e-10,6.493366e-10,1.7927354e-11
586,587.0,6.510593e-10,6.3562416e-10,1.5435188e-11
587,588.0,6.4199523e-10,6.2633426e-10,1.5660973e-11
588,589.0,6.3945427e-10,6.2453237e-10,1.4921873e-11
589,590.0,6.213536e-10,6.075464e-10,1.3807196e-11
590,591.0,5.9913163e-10,5.856953e-10,1.3436341e-11
591,592.0,5.9107236e-10,5.7679783e-10,1.4274545e-11
592,593.0,5.8374944e-10,5.691014e-10,1.4648064e-11
593,594.0,5.6260113e-10,5.494712e-10,1.312993e-11
594,595.0,5.493417e-10,5.357185e-10,1.3623179e-11
595,596.0,5.448903e-10,5.3239685e-10,1.249347e-11
596,597.0,5.391314e-10,5.2554183e-10,1.3589546e-11
597,598.0,5.181731e-10,5.055912e-10,1.25819155e-11
598,599.0,5.072123e-10,4.943749e-10,1.2837446e-11
599,600.0,4.943454e-10,4.8270943e-10,1.1635948e-11
600,601.0,4.826762e-10,4.7039855e-10,1.2277589e-11
601,602.0,4.788673e-10,4.677438e-10,1.1123452e-11
602,603.0,4.6309706e-10,4.5192142e-10,1.1175633e-11
603,604.0,4.5980963e-10,4.494372e-10,1.0372416e-11
604,605.0,4.4828516e-10,4.3767015e-10,1.0614998e-11
605,606.0,4.459899e-10,4.3537315e-10,1.0616758e-11
606,607.0,4.3124646e-10,4.2111015e-10,1.01363145e-11
607,608.0,4.2309442e-10,4.1293752e-10,1.0156901e-11
608,609.0,4.19408e-10,4.0993875e-10,9.469247e-12
609,610.0,4.0808226e-10,3.984204e-10,9.661858e-12
610,611.0,4.0296708e-10,3.936959e-10,9.2711715e-12
611,612.0,3.893777e-10,3.804288e-10,8.948883e-12
612,613.0,3.863809e-10,3.766516e-10,9.729312e-12
613,614.0,3.7653727e-10,3.6765477e-10,8.882511e-12
614,615.0,3.6798356e-10,3.5938413e-10,8.599438e-12
615,616.0,3.7464623e-10,3.666533e-10,7.992946e-12
616,617.0,3.6641176e-10,3.5799066e-10,8.421097e-12
617,618.0,3.5144432e-10,3.4323674e-10,8.207556e-12
618,619.0,3.5112635e-10,3.433009e-10,7.825471e-12
619,620.0,3.365438e-10,3.2885863e-10,7.685143e-12
620,621.0,3.335265e-10,3.262559e-10,7.2706073e-12
621,622.0,3.225631e-10,3.1444136e-10,8.121744e-12
622,623.0,3.1541542e-10,3.0793557e-10,7.479843e-12
623,624.0,3.1147948e-10,3.0449893e-10,6.98054e-12
624,625.0,3.1356903e-10,3.0575495e-10,7.814077e-12
625,626.0,3.12744e-10,3.061455e-10,6.5985056e-12
626,627.0,3.0181452e-10,2.9477865e-10,7.0358662e-12
627,628.0,2.908314e-10,2.841883e-10,6.6430706e-12
628,629.0,2.8656247e-10,2.79169e-10,7.393475e-12
629,630.0,2.8202604e-10,2.7524297e-10,6.7830724e-12
630,631.0,2.7760116e-10,2.7093644e-10,6.664739e-12
631,632.0,2.7619879e-10,2.696667e-10,6.532055e-12
632,633.0,2.677645e-10,2.6176006e-10,6.0044573e-12
633,634.0,2.6377794e-10,2.5744487e-10,6.3330612e-12
634,635.0,2.5830246e-10,2.5219285e-10,6.109617e-12
635,636.0,2.5471394e-10,2.490158e-10,5.6981355e-12
636,637.0,2.497293e-10,2.4416982e-10,5.55947e-12
637,638.0,2.4669178e-10,2.4077812e-10,5.9136402e-12
638,639.0,2.4038696e-10,2.3496768e-10,5.419277e-12
639,640.0,2.369116e-10,2.3135285e-10,5.558745e-12
640,641.0,2.3366745e-10,2.2815279e-10,5.5146608e-12
641,642.0,2.2759937e-10,2.2254107e-10,5.0583053e-12
642,643.0,2.2757839e-10,2.2246006e-10,5.1183164e-12
643,644.0,2.2302457e-10,2.1809084e-10,4.9337344e-12
644,645.0,2.1857031e-10,2.1336466e-10,5.205666e-12
645,646.0,2.1738904e-10,2.122529e-10,5.1361363e-12
646,647.0,2.1238769e-10,2.074059e-10,4.981785e-12
647,648.0,2.0938415e-10,2.0436254e-10,5.0216055e-12
648,649.0,2.0867831e-10,2.0394282e-10,4.7354915e-12
649,650.0,2.0477768e-10,2.0004255e-10,4.735124e-12
650,651.0,2.0145234e-10,1.9667455e-10,4.777785e-12
651,652.0,1.9506502e-10,1.9067686e-10,4.3881543e-12
652,653.0,1.9489875e-10,1.9056964e-10,4.3291004e-12
653,654.0,1.9353838e-10,1.8901378e-10,4.5246077e-12
654,655.0,1.8973925e-10,1.856652e-10,4.074041e-12
655,656.0,1.857972e-10,1.8145421e-10,4.3429804e-12
656,657.0,1.8183395e-10,1.7765465e-10,4.179297e-12
657,658.0,1.7907775e-10,1.7481944e-10,4.258316e-12
658,659.0,1.7700932e-10,1.7316161e-10,3.8477186e-12
659,660.0,1.7747114e-10,1.7363193e-10,3.839203e-12
660,661.0,1.7355843e-10,1.6945204e-10,4.106392e-12
661,662.0,1.6923894e-10,1.6538274e-10,3.8562135e-12
662,663.0,1.6863827e-10,1.648104e-10,3.827875e-12
663,664.0,1.6552404e-10,1.6173787e-10,3.7861645e-12
664,665.0,1.6141528e-10,1.5784712e-10,3.5681516e-12
665,666.0,1.6198379e-10,1.5817385e-10,3.809931e-12
666,667.0,1.5923017e-10,1.557268e-10,3.5033647e-12
667,668.0,1.560407e-10,1.5234412e-10,3.6965626e-12
668,669.0,1.5571147e-10,1.5239154e-10,3.3199305e-12
669,670.0,1.523402e-10,1.4868533e-10,3.654873e-12
670,671.0,1.4942268e-10,1.4579658e-10,3.6260986e-12
671,672.0,1.4902944e-10,1.4572725e-10,3.3021862e-12
672,673.0,1.457217e-10,1.4236687e-10,3.3548255e-12
673,674.0,1.426641e-10,1.3923454e-10,3.4295592e-12
674,675.0,1.4190696e-10,1.3860367e-10,3.3032975e-12
675,676.0,1.4146326e-10,1.382595e-10,3.2037623e-12
676,677.0,1.3966187e-10,1.3657651e-10,3.0853575e-12
677,678.0,1.3617187e-10,1.3310478e-10,3.0670952e-12
678,679.0,1.3611891e-10,1.3301434e-10,3.1045771e-12
679,680.0,1.3637606e-10,1.3345161e-10,2.9244487e-12
680,681.0,1.3093716e-10,1.2785949e-10,3.077674e-12
681,682.0,1.2963415e-10,1.26694e-10,2.9401464e-12
682,683.0,1.2784666e-10,1.2486336e-10,2.9832987e-12
683,684.0,1.265681e-10,1.2353123e-10,3.0368672e-12
684,685.0,1.2544991e-10,1.2265132e-10,2.7985936e-12
685,686.0,1.2442697e-10,1.2185375e-10,2.5732283e-12
686,687.0,1.227229e-10,1.1981692e-10,2.905981e-12
687,688.0,1.2071279e-10,1.1789511e-10,2.817686e-12
688,689.0,1.2091649e-10,1.1822088e-10,2.6956107e-12
689,690.0,1.196809e-10,1.1700656e-10,2.6743427e-12
690,691.0,1.165925e-10,1.13902276e-10,2.6902178e-12
691,692.0,1.1593158e-10,1.1349821e-10,2.433372e-12
692,693.0,1.1450314e-10,1.118191e-10,2.6840435e-12
693,694.0,1.1252669e-10,1.09880556e-10,2.6461298e-12
694,695.0,1.1181057e-10,1.093294e-10,2.4811709e-12
695,696.0,1.1038883e-10,1.0785082e-10,2.5380126e-12
696,697.0,1.0902138e-10,1.0652281e-10,2.4985712e-12
697,698.0,1.0828067e-10,1.05945516e-10,2.3351549e-12
698,699.0,1.06834534e-10,1.04427175e-10,2.4073601e-12
699,700.0,1.0524495e-10,1.0279643e-10,2.4485177e-12
700,701.0,1.04246056e-10,1.01931734e-10,2.3143217e-12
701,702.0,1.0353637e-10,1.011392e-10,2.3971688e-12
702,703.0,1.0244225e-10,1.0018752e-10,2.2547329e-12
703,704.0,1.0185108e-10,9.954003e-11,2.3110522e-12
704,705.0,1.00484954e-10,9.824031e-11,2.2446415e-12
705,706.0,9.904614e-11,9.670823e-11,2.3379076e-12
706,707.0,9.8948405e-11,9.6716e-11,2.2323957e-12
707,708.0,9.7893776e-11,9.571503e-11,2.178744e-12
708,709.0,9.702492e-11,9.477626e-11,2.248653e-12
709,710.0,9.5747285e-11,9.3639055e-11,2.108226e-12
710,711.0,9.439508e-11,9.2276735e-11,2.1183456e-12
711,712.0,9.363238e-11,9.1487186e-11,2.1452003e-12
712,713.0,9.425212e-11,9.212059e-11,2.1315291e-12
713,714.0,9.2297385e-11,9.021702e-11,2.080362e-12
714,715.0,9.066074e-11,8.866846e-11,1.9922807e-12
715,716.0,8.9894814e-11,8.788321e-11,2.0116049e-12
716,717.0,8.9071e-11,8.701298e-11,2.0580178e-12
717,718.0,8.798344e-11,8.6002074e-11,1.9813697e-12
718,719.0,8.82073e-11,8.6315566e-11,1.8917355e-12
719,720.0,8.6183984e-11,8.422318e-11,1.960805e-12
720,721.0,8.543147e-11,8.341004e-11,2.0214236e-12
721,722.0,8.552264e-11,8.366799e-11,1.8546447e-12
722,723.0,8.574948e-11,8.392014e-11,1.8293368e-12
723,724.0,8.339291e-11,8.154834e-11,1.8445774e-12
724,725.0,8.298082e-11,8.108948e-11,1.8913308e-12
725,726.0,8.122086e-11,7.931698e-11,1.9038872e-12
726,727.0,8.151372e-11,7.9616314e-11,1.8974006e-12
727,728.0,8.006044e-11,7.815021e-11,1.9102252e-12
728,729.0,7.92452e-11,7.744806e-11,1.7971389e-12
729,730.0,7.886922e-11,7.706402e-11,1.8051981e-12
730,731.0,7.842916e-11,7.6616005e-11,1.8131512e-12
731,732.0,7.725675e-11,7.5528354e-11,1.7283979e-12
732,733.0,7.716856e-11,7.548254e-11,1.6860289e-12
733,734.0,7.618566e-11,7.446552e-11,1.7201492e-12
734,735.0,7.54006e-11,7.367045e-11,1.7301551e-12
735,736.0,7.442298e-11,7.275608e-11,1.6668985e-12
736,737.0,7.39096e-11,7.2234864e-11,1.6747342e-12
737,738.0,7.390989e-11,7.2203826e-11,1.7060667e-12
738,739.0,7.351722e-11,7.18639e-11,1.6533213e-12
739,740.0,7.230994e-11,7.070703e-11,1.6029102e-12
740,741.0,7.29651e-11,7.138405e-11,1.5810532e-12
741,742.0,7.0859076e-11,6.925612e-11,1.6029512e-12
742,743.0,7.142395e-11,6.9850896e-11,1.5730542e-12
743,744.0,7.020103e-11,6.855956e-11,1.6414681e-12
744,745.0,6.97355e-11,6.817719e-11,1.5583102e-12
745,746.0,6.8427736e-11,6.691182e-11,1.5159174e-12
746,747.0,6.896323e-11,6.74599e-11,1.5033316e-12
747,748.0,6.7877266e-11,6.635307e-11,1.5241955e-12
748,749.0,6.7437445e-11,6.59258e-11,1.5116474e-12
749,750.0,6.755821e-11,6.612502e-11,1.4331866e-12
750,751.0,6.636373e-11,6.4851895e-11,1.5118329e-12
751,752.0,6.6072814e-11,6.461485e-11,1.4579618e-12
752,753.0,6.5740254e-11,6.432869e-11,1.4115669e-12
753,754.0,6.476646e-11,6.332174e-11,1.4447285e-12
754,755.0,6.4111744e-11,6.2645826e-11,1.4659113e-12
755,756.0,6.405197e-11,6.2653945e-11,1.3980269e-12
756,757.0,6.3723075e-11,6.2320496e-11,1.4025788e-12
757,758.0,6.3401104e-11,6.202862e-11,1.3724846e-12
758,759.0,6.218579e-11,6.0799234e-11,1.3865563e-12
759,760.0,6.185838e-11,6.046142e-11,1.3969596e-12
760,761.0,6.195671e-11,6.061798e-11,1.3387325e-12
761,762.0,6.131008e-11,5.989511e-11,1.4149682e-12
762,763.0,6.074679e-11,5.941225e-11,1.334531e-12
763,764.0,6.093701e-11,5.961201e-11,1.3250033e-12
764,765.0,5.957655e-11,5.82656e-11,1.3109491e-12
765,766.0,5.9377926e-11,5.8151383e-11,1.2265477e-12
766,767.0,5.9035866e-11,5.7715336e-11,1.3205292e-12
767,768.0,5.829006e-11,5.6989222e-11,1.3008406e-12
768,769.0,5.832318e-11,5.700657e-11,1.3166077e-12
769,770.0,5.7609993e-11,5.6301342e-11,1.3086493e-12
770,771.0,5.742847e-11,5.612318e-11,1.3052899e-12
771,772.0,5.7574195e-11,5.6344884e-11,1.2293118e-12
772,773.0,5.6443846e-11,5.5231947e-11,1.2118976e-12
773,774.0,5.575742e-11,5.449051e-11,1.266911e-12
774,775.0,5.593947e-11,5.472131e-11,1.2181564e-12
775,776.0,5.5169567e-11,5.3964964e-11,1.2046037e-12
776,777.0,5.5481227e-11,5.430319e-11,1.1780365e-12
777,778.0,5.4930567e-11,5.3733188e-11,1.1973797e-12
778,779.0,5.4344675e-11,5.3109246e-11,1.2354298e-12
779,780.0,5.4034943e-11,5.2837394e-11,1.1975492e-12
780,781.0,5.4219754e-11,5.3002817e-11,1.216938e-12
781,782.0,5.3825396e-11,5.2663346e-11,1.1620495e-12
782,783.0,5.305688e-11,5.1875143e-11,1.1817332e-12
783,784.0,5.2981286e-11,5.1785812e-11,1.1954751e-12
784,785.0,5.2557132e-11,5.1380383e-11,1.1767511e-12
785,786.0,5.2044688e-11,5.0948586e-11,1.0961011e-12
786,787.0,5.1650087e-11,5.0532557e-11,1.1175303e-12
787,788.0,5.1691082e-11,5.0541907e-11,1.1491731e-12
788,789.0,5.1134305e-11,5.0029432e-11,1.1048734e-12
789,790.0,5.063809e-11,4.948839e-11,1.1496999e-12
790,791.0,5.076954e-11,4.9573408e-11,1.1961311e-12
791,792.0,5.0393634e-11,4.9288646e-11,1.104985e-12
792,793.0,5.0059814e-11,4.8965887e-11,1.0939262e-12
793,794.0,4.928856e-11,4.8220285e-11,1.0682746e-12
794,795.0,4.906691e-11,4.7986604e-11,1.0803083e-12
795,796.0,4.86405e-11,4.7570555e-11,1.0699445e-12
796,797.0,4.9084157e-11,4.7961177e-11,1.1229813e-12
797,798.0,4.8297193e-11,4.722394e-11,1.0732517e-12
798,799.0,4.7949682e-11,4.693618e-11,1.0135032e-12
799,800.0,4.8043212e-11,4.6996105e-11,1.0471066e-12
800,801.0,4.759756e-11,4.6551926e-11,1.0456371e-12
801,802.0,4.7343e-11,4.631636e-11,1.0266407e-12
802,803.0,4.6648033e-11,4.5615674e-11,1.0323591e-12
803,804.0,4.6570206e-11,4.5537973e-11,1.0322329e-12
804,805.0,4.6587224e-11,4.5555573e-11,1.0316506e-12
805,806.0,4.5899375e-11,4.4905107e-11,9.942657e-13
806,807.0,4.586195e-11,4.4863092e-11,9.988566e-13
807,808.0,4.574652e-11,4.475993e-11,9.865906e-13
808,809.0,4.5381372e-11,4.437361e-11,1.007764e-12
809,810.0,4.516503e-11,4.419184e-11,9.731916e-13
810,811.0,4.4919433e-11,4.3943457e-11,9.759766e-13
811,812.0,4.480121e-11,4.3819916e-11,9.812937e-13
812,813.0,4.42742e-11,4.330986e-11,9.643425e-13
813,814.0,4.414012e-11,4.316412e-11,9.759966e-13
814,815.0,4.4161667e-11,4.3200506e-11,9.611611e-13
815,816.0,4.368316e-11,4.2720865e-11,9.62297e-13
816,817.0,4.3599343e-11,4.2662606e-11,9.367374e-13
817,818.0,4.3268913e-11,4.232666e-11,9.422535e-13
818,819.0,4.2944637e-11,4.2014996e-11,9.296392e-13
819,820.0,4.2636963e-11,4.1675947e-11,9.61019e-13
820,821.0,4.2909155e-11,4.200222e-11,9.069365e-13
821,822.0,4.2493255e-11,4.154094e-11,9.52314e-13
822,823.0,4.200631e-11,4.1075785e-11,9.305244e-13
823,824.0,4.199864e-11,4.1078203e-11,9.204392e-13
824,825.0,4.2238303e-11,4.1301945e-11,9.363571e-13
825,826.0,4.1690797e-11,4.0781736e-11,9.0906026e-13
826,827.0,4.121681e-11,4.035929e-11,8.5752217e-13
827,828.0,4.127335e-11,4.03779e-11,8.9545304e-13
828,829.0,4.0864662e-11,3.997237e-11,8.92292e-13
829,830.0,4.0840796e-11,3.996287e-11,8.779247e-13
830,831.0,4.0371154e-11,3.9494918e-11,8.762381e-13
831,832.0,4.026448e-11,3.938908e-11,8.7539855e-13
832,833.0,4.007787e-11,3.9220727e-11,8.5714427e-13
833,834.0,3.9824855e-11,3.89597e-11,8.651549e-13
834,835.0,3.9433574e-11,3.857281e-11,8.6076366e-13
835,836.0,3.9884446e-11,3.9008543e-11,8.759063e-13
836,837.0,3.9208387e-11,3.8353494e-11,8.548946e-13
837,838.0,3.9152872e-11,3.8312454e-11,8.4041747e-13
838,839.0,3.8916502e-11,3.806902e-11,8.474826e-13
839,840.0,3.8534554e-11,3.76837e-11,8.508541e-13
840,841.0,3.871167e-11,3.7883002e-11,8.28666e-13
841,842.0,3.8136178e-11,3.7302404e-11,8.337726e-13
842,843.0,3.818985e-11,3.7357756e-11,8.3209557e-13
843,844.0,3.8130818e-11,3.730529e-11,8.255262e-13
844,845.0,3.8261675e-11,3.7450862e-11,8.1081355e-13
845,846.0,3.7673902e-11,3.6848104e-11,8.257965e-13
846,847.0,3.748079e-11,3.6680246e-11,8.005434e-13
847,848.0,3.7447632e-11,3.6634626e-11,8.1300613e-13
848,849.0,3.7418475e-11,3.661934e-11,7.9913555e-13
849,850.0,3.6875603e-11,3.608942e-11,7.861821e-13
850,851.0,3.6694484e-11,3.5904835e-11,7.896497e-13
851,852.0,3.660394e-11,3.581253e-11,7.914089e-13
852,853.0,3.6402645e-11,3.563146e-11,7.711855e-13
853,854.0,3.622202e-11,3.542264e-11,7.9937787e-13
854,855.0,3.6206583e-11,3.5419147e-11,7.874367e-13
855,856.0,3.5947346e-11,3.5152794e-11,7.945499e-13
856,857.0,3.582706e-11,3.5057075e-11,7.699821e-13
857,858.0,3.5694968e-11,3.490732e-11,7.8764653e-13
858,859.0,3.5578675e-11,3.4811785e-11,7.6689214e-13
859,860.0,3.51782e-11,3.442777e-11,7.5043156e-13
860,861.0,3.5012486e-11,3.425276e-11,7.5972713e-13
861,862.0,3.4977358e-11,3.4218593e-11,7.5876366e-13
862,863.0,3.4905686e-11,3.415168e-11,7.5400455e-13
863,864.0,3.4634528e-11,3.3883403e-11,7.5112334e-13
864,865.0,3.4516053e-11,3.3775746e-11,7.40305e-13
865,866.0,3.4417143e-11,3.3684076e-11,7.33065e-13
866,867.0,3.4510634e-11,3.375776e-11,7.528748e-13
867,868.0,3.4113313e-11,3.338127e-11,7.320431e-13
868,869.0,3.3945045e-11,3.3222165e-11,7.228818e-13
869,870.0,3.3903012e-11,3.315959e-11,7.4342306e-13
870,871.0,3.4019072e-11,3.3311114e-11,7.079553e-13
871,872.0,3.3682855e-11,3.2954046e-11,7.288118e-13
872,873.0,3.33961e-11,3.2677708e-11,7.183912e-13
873,874.0,3.3054136e-11,3.2323307e-11,7.308296e-13
874,875.0,3.3026738e-11,3.2307365e-11,7.1937356e-13
875,876.0,3.286748e-11,3.214667e-11,7.208078e-13
876,877.0,3.2916864e-11,3.220701e-11,7.0985237e-13
877,878.0,3.270563e-11,3.2003636e-11,7.0199185e-13
878,879.0,3.2586073e-11,3.1880627e-11,7.0544715e-13
879,880.0,3.2296443e-11,3.1599747e-11,6.966947e-13
880,881.0,3.2213194e-11,3.1513684e-11,6.9951065e-13
881,882.0,3.226206e-11,3.157205e-11,6.900091e-13
882,883.0,3.1967304e-11,3.1279136e-11,6.8816724e-13
883,884.0,3.1835964e-11,3.115906e-11,6.7690124e-13
884,885.0,3.192889e-11,3.124094e-11,6.879482e-13
885,886.0,3.171869e-11,3.1056435e-11,6.6225443e-13
886,887.0,3.1457587e-11,3.077521e-11,6.823795e-13
887,888.0,3.1398103e-11,3.0722147e-11,6.759541e-13
888,889.0,3.1210135e-11,3.053356e-11,6.7657896e-13
889,890.0,3.1174112e-11,3.050759e-11,6.6652266e-13
890,891.0,3.121262e-11,3.054348e-11,6.6914074e-13
891,892.0,3.1003002e-11,3.0346205e-11,6.5679737e-13
892,893.0,3.1071302e-11,3.042077e-11,6.5053166e-13
893,894.0,3.060024e-11,2.9929285e-11,6.7095776e-13
894,895.0,3.0528934e-11,2.989243e-11,6.3650333e-13
