,step,proposed,current,best
0,0,0.46791906612839085,0.46791906612839085,0.46791906612839085
1,1,0.4273596393344441,0.4273596393344441,0.4273596393344441
2,2,0.4819106648841535,0.4273596393344441,0.4273596393344441
3,3,0.38731267110534,0.38731267110534,0.38731267110534
4,4,0.3565691869907878,0.3565691869907878,0.3565691869907878
5,5,0.37759295770836654,0.3565691869907878,0.3565691869907878
6,6,0.44689529541081213,0.3565691869907878,0.3565691869907878
7,7,0.3281306200059209,0.3281306200059209,0.3281306200059209
8,8,0.2929877090974221,0.2929877090974221,0.2929877090974221
9,9,0.29414799570044864,0.2929877090974221,0.2929877090974221
10,10,0.3314001227840319,0.2929877090974221,0.2929877090974221
11,11,0.2746279957004486,0.2746279957004486,0.2746279957004486
12,12,0.3899845564641292,0.2746279957004486,0.2746279957004486
13,13,0.2928311483337414,0.2746279957004486,0.2746279957004486
14,14,0.3017754922573733,0.2746279957004486,0.2746279957004486
15,15,0.3630654162732092,0.2746279957004486,0.2746279957004486
16,16,0.32420221876168354,0.2746279957004486,0.2746279957004486
17,17,0.31641816144107826,0.2746279957004486,0.2746279957004486
18,18,0.34147439072349955,0.2746279957004486,0.2746279957004486
19,19,0.3176746773265262,0.2746279957004486,0.2746279957004486
20,20,0.3631929577083665,0.2746279957004486,0.2746279957004486
21,21,0.2986045115858965,0.2746279957004486,0.2746279957004486
22,22,0.2785016006773977,0.2746279957004486,0.2746279957004486
23,23,0.27261176641802737,0.27261176641802737,0.27261176641802737
24,24,0.2912389763719255,0.27261176641802737,0.27261176641802737
25,25,0.28720651780708284,0.27261176641802737,0.27261176641802737
26,26,0.3286241801046371,0.27261176641802737,0.27261176641802737
27,27,0.35757749847855963,0.27261176641802737,0.27261176641802737
28,28,0.31812221876168356,0.27261176641802737,0.27261176641802737
29,29,0.3653210723495772,0.27261176641802737,0.27261176641802737
30,30,0.28845520565434674,0.27261176641802737,0.27261176641802737
31,31,0.26761377263921365,0.26761377263921365,0.26761377263921365
32,32,0.4959160205851938,0.26761377263921365,0.26761377263921365
33,33,0.4322245564641293,0.26761377263921365,0.26761377263921365
34,34,0.578213109676695,0.26761377263921365,0.26761377263921365
35,35,0.29935639694468585,0.26761377263921365,0.26761377263921365
36,36,0.27931611034165926,0.26761377263921365,0.26761377263921365
37,37,0.2812775433567924,0.26761377263921365,0.26761377263921365
38,38,0.30932012278403187,0.26761377263921365,0.26761377263921365
39,39,0.2973793078531847,0.26761377263921365,0.26761377263921365
40,40,0.30573062000592083,0.26761377263921365,0.26761377263921365
41,41,0.3125390212501581,0.26761377263921365,0.26761377263921365
42,42,0.31508012278403186,0.26761377263921365,0.26761377263921365
43,43,0.3017989763719255,0.26761377263921365,0.26761377263921365
44,44,0.4029783582876395,0.26761377263921365,0.26761377263921365
45,45,0.3105306200059209,0.26761377263921365,0.26761377263921365
46,46,0.37996184240219166,0.26761377263921365,0.26761377263921365
47,47,0.2822140592422403,0.26761377263921365,0.26761377263921365
48,48,0.3783540143640075,0.26761377263921365,0.26761377263921365
49,49,0.29611496392955283,0.26761377263921365,0.26761377263921365
50,50,0.29567525053257937,0.26761377263921365,0.26761377263921365
0,51,0.4440074673726281,0.4440074673726281,0.4440074673726281
1,52,0.452967467372628,0.4440074673726281,0.4440074673726281
2,53,0.4859666075635483,0.4440074673726281,0.4440074673726281
3,54,0.40847181129626003,0.40847181129626003,0.40847181129626003
4,55,0.39235209789928666,0.39235209789928666,0.39235209789928666
5,56,0.391176155219892,0.391176155219892,0.391176155219892
6,57,0.34547324431139315,0.34547324431139315,0.34547324431139315
7,58,0.43195152469323345,0.34547324431139315,0.34547324431139315
8,59,0.30659439072349953,0.30659439072349953,0.30659439072349953
9,60,0.31909004679986763,0.30659439072349953,0.30659439072349953
10,61,0.5934612243179057,0.30659439072349953,0.30659439072349953
11,62,0.26697377263921374,0.26697377263921374,0.26697377263921374
12,63,0.2743416006773977,0.26697377263921374,0.26697377263921374
13,64,0.27805176641802737,0.26697377263921374,0.26697377263921374
14,65,0.4390186448906661,0.26697377263921374,0.26697377263921374
15,66,0.2740294287155817,0.26697377263921374,0.26697377263921374
16,67,0.28133233962408055,0.26697377263921374,0.26697377263921374
17,68,0.3713374984785595,0.26697377263921374,0.26697377263921374
18,69,0.4916597913027725,0.26697377263921374,0.26697377263921374
19,70,0.2869155371356061,0.26697377263921374,0.26697377263921374
20,71,0.3090549190513201,0.26697377263921374,0.26697377263921374
21,72,0.32833549225737324,0.26697377263921374,0.26697377263921374
22,73,0.33075553713560607,0.26697377263921374,0.26697377263921374
23,74,0.26540508479194974,0.26540508479194974,0.26540508479194974
24,75,0.2693726262271071,0.26540508479194974,0.26540508479194974
25,76,0.29063028852466155,0.26540508479194974,0.26540508479194974
26,77,0.34961758823502515,0.26540508479194974,0.26540508479194974
27,78,0.2832914798150007,0.26540508479194974,0.26540508479194974
28,79,0.27895697015073917,0.26540508479194974,0.26540508479194974
29,80,0.3193441801046372,0.26540508479194974,0.26540508479194974
30,81,0.30979439072349957,0.26540508479194974,0.26540508479194974
31,82,0.30720307857076345,0.26540508479194974,0.26540508479194974
32,83,0.28887926297495203,0.26540508479194974,0.26540508479194974
33,84,0.2737563969446859,0.26540508479194974,0.26540508479194974
34,85,0.26180451158589657,0.26180451158589657,0.26180451158589657
35,86,0.323674104120473,0.26180451158589657,0.26180451158589657
36,87,0.325258448044105,0.26180451158589657,0.26180451158589657
37,88,0.2820114798150007,0.26180451158589657,0.26180451158589657
38,89,0.31449033340289423,0.26180451158589657,0.26180451158589657
39,90,0.2924697153186083,0.26180451158589657,0.26180451158589657
40,91,0.31321033340289417,0.26180451158589657,0.26180451158589657
41,92,0.27266885550952846,0.26180451158589657,0.26180451158589657
42,93,0.2803824604864775,0.26180451158589657,0.26180451158589657
43,94,0.2760769701507391,0.26180451158589657,0.26180451158589657
44,95,0.30249930785318474,0.26180451158589657,0.26180451158589657
45,96,0.27159697015073914,0.26180451158589657,0.26180451158589657
46,97,0.26846188728042436,0.26180451158589657,0.26180451158589657
47,98,0.3033340592422402,0.26180451158589657,0.26180451158589657
48,99,0.2748204542652912,0.26180451158589657,0.26180451158589657
49,100,0.27974799570044856,0.26180451158589657,0.26180451158589657
50,101,0.30667954957797866,0.26180451158589657,0.26180451158589657
0,102,0.4588550088077855,0.4588550088077855,0.4588550088077855
1,103,0.42072021254049724,0.42072021254049724,0.42072021254049724
2,104,0.4058726711053398,0.4058726711053398,0.4058726711053398
3,105,0.4289204991435239,0.4058726711053398,0.4058726711053398
4,106,0.3928254162732091,0.3928254162732091,0.3928254162732091
5,107,0.4562793527314175,0.3928254162732091,0.3928254162732091
6,108,0.3736410723495772,0.3736410723495772,0.3736410723495772
7,109,0.3476584480441049,0.3476584480441049,0.3476584480441049
8,110,0.30143525053257947,0.30143525053257947,0.30143525053257947
9,111,0.3002616006773977,0.3002616006773977,0.3002616006773977
10,112,0.305493486036187,0.3002616006773977,0.3002616006773977
11,113,0.3379097153186084,0.3002616006773977,0.3002616006773977
12,114,0.324670001921635,0.3002616006773977,0.3002616006773977
13,115,0.4061134411579543,0.3002616006773977,0.3002616006773977
14,116,0.3154447981889232,0.3002616006773977,0.3002616006773977
15,117,0.4210862312040562,0.3002616006773977,0.3002616006773977
16,118,0.4940038486233778,0.3002616006773977,0.3002616006773977
17,119,0.417578644890666,0.3002616006773977,0.3002616006773977
18,120,0.4336233202955574,0.3002616006773977,0.3002616006773977
19,121,0.3426346773265263,0.3002616006773977,0.3002616006773977
20,122,0.3730447981889231,0.3002616006773977,0.3002616006773977
21,123,0.3408546324482935,0.3002616006773977,0.3002616006773977
22,124,0.3470911932119741,0.3002616006773977,0.3002616006773977
23,125,0.3718734411579542,0.3002616006773977,0.3002616006773977
24,126,0.3628462312040563,0.3002616006773977,0.3002616006773977
25,127,0.4609711034555086,0.3002616006773977,0.3002616006773977
26,128,0.31338942871558173,0.3002616006773977,0.3002616006773977
27,129,0.3362157788604,0.3002616006773977,0.3002616006773977
28,130,0.4435534411579544,0.3002616006773977,0.3002616006773977
29,131,0.4147120081428213,0.3002616006773977,0.3002616006773977
30,132,0.42092184240219155,0.3002616006773977,0.3002616006773977
31,133,0.31899611034165926,0.3002616006773977,0.3002616006773977
32,134,0.31358418010463723,0.3002616006773977,0.3002616006773977
33,135,0.3459746324482935,0.3002616006773977,0.3002616006773977
34,136,0.4446552954108121,0.3002616006773977,0.3002616006773977
35,137,0.3684607408683179,0.3002616006773977,0.3002616006773977
36,138,0.293325657998003,0.293325657998003,0.293325657998003
37,139,0.32823926297495204,0.293325657998003,0.293325657998003
38,140,0.4749313900585353,0.293325657998003,0.293325657998003
39,141,0.29761090660894746,0.293325657998003,0.293325657998003
40,142,0.2822766835477125,0.2822766835477125,0.2822766835477125
