,step,loss,loss_dpo,loss_llh
1160,1161.0,1.3151319,0.77305967,0.54207224
1161,1162.0,1.064294,0.5066026,0.5576914
1162,1163.0,0.9963565,0.49617597,0.5001805
1163,1164.0,1.140428,0.62986606,0.5105619
1164,1165.0,1.2478409,0.66421574,0.5836252
1165,1166.0,1.3028115,0.770842,0.5319695
1166,1167.0,0.99095726,0.49786934,0.49308792
1167,1168.0,1.2043613,0.7513636,0.45299777
1168,1169.0,1.5810361,0.9337031,0.647333
1169,1170.0,1.2018894,0.67702335,0.52486604
1170,1171.0,0.84404033,0.37944162,0.46459872
1171,1172.0,1.0612028,0.5180047,0.54319805
1172,1173.0,1.034334,0.49228767,0.54204625
1173,1174.0,0.9150872,0.4701444,0.4449428
1174,1175.0,1.2854044,0.6433606,0.64204377
1175,1176.0,1.3395935,0.7633446,0.57624894
1176,1177.0,1.198925,0.6261409,0.5727842
1177,1178.0,0.926432,0.418409,0.508023
1178,1179.0,1.2896118,0.77428585,0.51532596
1179,1180.0,1.1041702,0.57650226,0.52766794
1180,1181.0,1.1754017,0.60884887,0.56655276
1181,1182.0,1.1867372,0.6935834,0.49315378
1182,1183.0,0.7226412,0.32126597,0.40137526
1183,1184.0,0.8056561,0.31050622,0.49514985
1184,1185.0,1.256294,0.7540567,0.50223726
1185,1186.0,0.83021957,0.42988285,0.4003367
1186,1187.0,1.258431,0.6715397,0.5868912
1187,1188.0,1.512644,0.9752922,0.5373518
1188,1189.0,0.9422908,0.5081083,0.4341825
1189,1190.0,1.3343701,0.69849044,0.6358797
1190,1191.0,1.2327163,0.6797953,0.55292106
1191,1192.0,1.1286094,0.6164544,0.512155
1192,1193.0,1.053102,0.55333066,0.49977136
1193,1194.0,1.0374795,0.56542224,0.4720573
1194,1195.0,1.3352201,0.7350242,0.6001958
1195,1196.0,1.5814247,0.98371935,0.5977053
1196,1197.0,0.90814507,0.48129272,0.42685238
1197,1198.0,1.0261623,0.46722493,0.5589373
1198,1199.0,1.1117702,0.59307915,0.51869094
1199,1200.0,0.96227443,0.46839142,0.49388298
1200,1201.0,0.8391801,0.37582302,0.46335712
1201,1202.0,0.98201036,0.47728494,0.50472546
1202,1203.0,1.3519665,0.7861078,0.5658587
1203,1204.0,0.8476193,0.37741566,0.47020364
1204,1205.0,1.0060804,0.5164213,0.48965907
1205,1206.0,0.9092052,0.41459402,0.49461117
1206,1207.0,1.2293154,0.6535756,0.5757398
1207,1208.0,1.1211476,0.59273505,0.5284125
1208,1209.0,1.4122452,0.8358337,0.5764114
1209,1210.0,1.2919757,0.70897967,0.582996
1210,1211.0,0.9336364,0.4797802,0.45385623
1211,1212.0,0.96058524,0.533475,0.42711025
1212,1213.0,1.1462836,0.5800404,0.56624323
1213,1214.0,1.2103872,0.59491956,0.6154677
1214,1215.0,1.046506,0.595242,0.45126405
1215,1216.0,1.1357872,0.5930677,0.54271954
1216,1217.0,1.0435536,0.57029635,0.4732572
1217,1218.0,0.91060907,0.42816374,0.48244533
1218,1219.0,0.8961055,0.39866602,0.49743947
1219,1220.0,1.6848233,1.0154537,0.66936964
1220,1221.0,0.9002023,0.39144924,0.50875306
1221,1222.0,1.1368982,0.6348519,0.5020463
1222,1223.0,1.3778433,0.78185457,0.5959887
1223,1224.0,1.2452302,0.78394175,0.46128842
1224,1225.0,1.2688786,0.7388057,0.53007287
1225,1226.0,0.9655423,0.43984523,0.5256971
1226,1227.0,0.8770429,0.40567723,0.47136566
1227,1228.0,1.0415567,0.5724561,0.46910062
1228,1229.0,1.31361,0.7337256,0.57988435
1229,1230.0,1.049892,0.5475933,0.5022986
1230,1231.0,1.0236788,0.50121444,0.52246433
1231,1232.0,1.1420506,0.5898393,0.55221134
1232,1233.0,1.2640915,0.6908676,0.5732239
1233,1234.0,1.6043599,1.035276,0.56908387
1234,1235.0,1.1913857,0.6283645,0.5630213
1235,1236.0,1.2168024,0.6127616,0.6040407
1236,1237.0,1.1395824,0.58137465,0.5582077
1237,1238.0,0.80961025,0.4092351,0.40037513
1238,1239.0,1.2070782,0.68220145,0.52487683
