,step,loss,loss_dpo,loss_llh
587,588.0,1.0085073,0.49534532,0.5131619
588,589.0,0.7738279,0.32157686,0.45225102
589,590.0,1.3783162,0.7817896,0.59652656
590,591.0,1.2789888,0.73769337,0.5412954
591,592.0,0.9428183,0.4452987,0.49751955
592,593.0,1.2655208,0.691045,0.5744758
593,594.0,1.1211084,0.62439173,0.49671665
594,595.0,1.3481853,0.80735165,0.5408337
595,596.0,0.8758867,0.4761386,0.39974812
596,597.0,1.7435856,1.1681639,0.5754217
597,598.0,0.99571997,0.4912399,0.50448006
598,599.0,1.2484726,0.71745676,0.5310158
599,600.0,1.0129981,0.5528586,0.46013957
600,601.0,1.214411,0.65067893,0.5637321
601,602.0,1.1998584,0.6018708,0.5979876
602,603.0,1.5050988,0.9271412,0.5779576
603,604.0,1.1950638,0.61601657,0.57904726
604,605.0,1.323864,0.75568396,0.56818
605,606.0,1.125778,0.5557999,0.5699781
606,607.0,1.3764217,0.7389462,0.63747555
607,608.0,1.1185343,0.56600505,0.5525293
608,609.0,1.0893021,0.5323752,0.5569269
609,610.0,1.1997318,0.638498,0.56123376
610,611.0,1.3310714,0.7367037,0.59436774
611,612.0,1.3292472,0.7054732,0.623774
612,613.0,1.0745847,0.53735155,0.5372331
613,614.0,1.2763457,0.67375255,0.6025932
614,615.0,1.0569503,0.48317823,0.5737721
615,616.0,1.0127934,0.46386936,0.5489241
616,617.0,0.90349436,0.43021527,0.47327906
617,618.0,1.1846312,0.57686514,0.6077661
618,619.0,1.2026868,0.61794853,0.5847382
619,620.0,1.6219716,0.96195656,0.660015
620,621.0,1.0898852,0.5457375,0.54414773
621,622.0,1.0449324,0.5042975,0.5406348
622,623.0,1.2765961,0.64148146,0.63511455
623,624.0,0.704998,0.2686838,0.4363142
624,625.0,1.0804368,0.5211621,0.55927473
625,626.0,1.192064,0.6361745,0.5558895
626,627.0,1.3473735,0.7810111,0.5663624
627,628.0,1.1277831,0.5913304,0.5364527
628,629.0,0.8874301,0.37371004,0.51372004
629,630.0,1.3363571,0.7331794,0.6031777
630,631.0,1.2639747,0.6782555,0.58571917
631,632.0,0.88065815,0.4159635,0.46469465
632,633.0,1.0707687,0.55064327,0.52012545
633,634.0,1.1272976,0.55620885,0.5710888
634,635.0,1.2114346,0.6413201,0.5701145
635,636.0,1.113321,0.6248211,0.48849985
636,637.0,1.0272866,0.5278346,0.49945208
637,638.0,1.4480278,0.84272176,0.6053061
638,639.0,0.84749246,0.45625317,0.39123926
639,640.0,1.1331656,0.6185437,0.5146219
640,641.0,0.8937336,0.388091,0.50564265
641,642.0,0.92604065,0.4246224,0.5014183
642,643.0,0.902457,0.48468772,0.41776925
643,644.0,1.0685413,0.60172087,0.46682048
644,645.0,1.1975338,0.6338394,0.56369436
645,646.0,1.0070482,0.5923892,0.414659
646,647.0,1.1334486,0.64003754,0.49341103
647,648.0,0.8792614,0.4673721,0.4118893
648,649.0,0.7853179,0.38337228,0.40194565
649,650.0,1.4659365,0.991323,0.47461352
650,651.0,1.0425599,0.50966746,0.53289247
651,652.0,0.9717135,0.46079087,0.5109226
652,653.0,1.2741678,0.7838077,0.49036008
653,654.0,0.6542822,0.27901998,0.37526226
654,655.0,0.9519899,0.43523964,0.5167502
655,656.0,1.0687361,0.55643564,0.5123005
656,657.0,1.2627857,0.6658016,0.5969841
657,658.0,1.1390468,0.59240884,0.54663795
658,659.0,1.5703871,0.9888852,0.5815019
659,660.0,0.95034206,0.49977198,0.45057008
660,661.0,0.8216135,0.39782155,0.42379194
661,662.0,1.2861713,0.81116813,0.4750032
662,663.0,0.89818543,0.45951328,0.43867216
663,664.0,1.0056374,0.5155211,0.49011633
664,665.0,1.0878543,0.611703,0.4761513
665,666.0,1.1729213,0.5986621,0.5742592
666,667.0,1.0332136,0.6454663,0.38774726
667,668.0,0.6265422,0.27299717,0.35354507
668,669.0,1.1240562,0.5881734,0.53588283
669,670.0,0.8962399,0.53256595,0.3636739
670,671.0,0.9639546,0.4289992,0.53495544
671,672.0,1.1427896,0.6358088,0.50698084
672,673.0,0.85947734,0.4805642,0.37891313
673,674.0,0.8820442,0.46696877,0.4150754
674,675.0,1.0380068,0.5310113,0.50699544
675,676.0,0.66741216,0.23583643,0.43157575
676,677.0,1.2391998,0.77286404,0.46633574
677,678.0,0.8822226,0.53831524,0.34390736
678,679.0,0.9373791,0.568118,0.36926118
679,680.0,0.90280336,0.4103855,0.49241787
680,681.0,0.7774158,0.36823964,0.40917617
681,682.0,1.361023,0.8668625,0.4941604
682,683.0,1.2589982,0.7861689,0.47282925
683,684.0,1.218067,0.79142,0.42664704
684,685.0,1.1037855,0.55340165,0.5503838
685,686.0,1.0683265,0.7437231,0.32460335
686,687.0,1.4435589,0.90501857,0.5385404
687,688.0,1.0387511,0.50759315,0.531158
688,689.0,0.8924695,0.512078,0.38039154
689,690.0,1.1843394,0.696918,0.48742142
690,691.0,1.0374665,0.5403891,0.49707747
691,692.0,1.1571331,0.7374769,0.41965625
692,693.0,0.9966427,0.54618776,0.45045492
693,694.0,1.2841983,0.70544845,0.57874984
694,695.0,1.0316243,0.5284962,0.5031281
695,696.0,1.2783575,0.71754676,0.56081074
696,697.0,1.1030976,0.6176844,0.48541313
697,698.0,0.93104345,0.4052651,0.52577835
698,699.0,1.0710037,0.5279775,0.5430262
699,700.0,0.98000014,0.47528395,0.5047162
700,701.0,1.3144135,0.72536534,0.58904815
701,702.0,1.1854748,0.6196985,0.5657762
702,703.0,0.93492323,0.4717773,0.46314594
703,704.0,0.9139564,0.40707782,0.5068786
704,705.0,1.0446622,0.5045397,0.54012245
705,706.0,1.0220814,0.5241933,0.49788806
706,707.0,1.0546627,0.52984476,0.5248179
707,708.0,1.1343322,0.639688,0.49464417
708,709.0,1.1519356,0.5906411,0.56129456
709,710.0,0.95350385,0.5193329,0.43417093
710,711.0,1.1027254,0.61498576,0.48773965
711,712.0,0.81760836,0.4227403,0.39486802
712,713.0,1.455518,0.8697141,0.585804
713,714.0,2.0165343,1.3658581,0.65067613
714,715.0,1.3041799,0.70978737,0.59439254
715,716.0,0.7874993,0.35309514,0.43440413
716,717.0,1.2970307,0.69535923,0.60167146
717,718.0,0.8588569,0.41180924,0.44704768
718,719.0,1.0548643,0.5569164,0.4979479
719,720.0,0.8837708,0.41379282,0.469978
720,721.0,1.4892201,0.8448394,0.64438075
721,722.0,1.1398576,0.6497113,0.4901463
722,723.0,1.2294867,0.6043896,0.62509716
723,724.0,1.1608242,0.598801,0.56202316
724,725.0,0.95800126,0.46046457,0.49753666
725,726.0,1.4308162,0.81677455,0.6140417
726,727.0,1.0125953,0.46314666,0.54944867
727,728.0,1.1391033,0.650546,0.4885573
728,729.0,0.9956385,0.46683702,0.5288015
729,730.0,1.3629237,0.75030565,0.6126181
730,731.0,1.3965296,0.79289097,0.6036386
731,732.0,1.0281808,0.50330126,0.5248795
732,733.0,1.2256563,0.6669361,0.5587202
733,734.0,1.113198,0.5681296,0.5450684
734,735.0,1.2442882,0.62528926,0.61899894
735,736.0,1.1443102,0.5773215,0.56698865
736,737.0,1.1029252,0.5353157,0.5676095
737,738.0,1.1198689,0.52546614,0.59440273
738,739.0,1.2689208,0.68217665,0.5867441
739,740.0,1.2271998,0.67492104,0.5522787
740,741.0,1.0784063,0.5527226,0.52568376
741,742.0,0.8834083,0.4094478,0.4739605
742,743.0,1.3506856,0.751142,0.5995435
743,744.0,1.19557,0.6531148,0.54245514
744,745.0,0.984077,0.47377178,0.51030517
745,746.0,1.2467352,0.74366957,0.50306565
746,747.0,1.1003854,0.5441289,0.5562565
747,748.0,1.4086022,0.78142476,0.6271775
748,749.0,1.1345129,0.62416214,0.5103507
749,750.0,1.1739043,0.62297696,0.55092734
750,751.0,0.98721826,0.46802226,0.519196
751,752.0,1.0720749,0.5367221,0.53535277
752,753.0,1.0912554,0.5715565,0.5196989
753,754.0,1.030024,0.547599,0.48242497
754,755.0,1.1793448,0.68863696,0.49070784
755,756.0,1.1350744,0.6795756,0.45549875
756,757.0,1.3620481,0.76863533,0.5934128
757,758.0,1.1325305,0.6498717,0.4826587
758,759.0,1.3839738,0.7718342,0.61213964
759,760.0,1.4133632,0.83433294,0.5790302
760,761.0,0.8656089,0.42080864,0.44480023
761,762.0,1.2551861,0.70160073,0.5535853
762,763.0,1.326453,0.76051635,0.5659367
763,764.0,0.77643716,0.3303574,0.4460798
764,765.0,1.1279685,0.56159383,0.5663748
765,766.0,1.2785478,0.6943159,0.5842318
766,767.0,1.144825,0.56454176,0.5802832
767,768.0,1.277103,0.68060756,0.59649545
768,769.0,1.2548257,0.6650949,0.5897308
769,770.0,1.087103,0.5725953,0.5145077
770,771.0,1.0791409,0.5524536,0.52668726
771,772.0,0.8701705,0.41820303,0.45196745
772,773.0,0.95904446,0.4619104,0.49713403
773,774.0,1.1273377,0.55431956,0.57301813
774,775.0,1.0451653,0.52968794,0.51547736
775,776.0,1.2930157,0.6715493,0.62146646
776,777.0,1.0338936,0.5422079,0.49168572
777,778.0,1.1345053,0.5950268,0.53947854
778,779.0,1.3624035,0.7467068,0.6156967
779,780.0,1.0763612,0.52651954,0.5498416
780,781.0,1.1379433,0.5834702,0.554473
781,782.0,0.9632455,0.4608597,0.5023858
782,783.0,0.9478593,0.4763359,0.47152334
783,784.0,1.445638,0.85693336,0.5887045
784,785.0,1.3838665,0.80543375,0.57843286
785,786.0,1.1428504,0.6222587,0.52059174
786,787.0,0.9311345,0.48931757,0.44181696
787,788.0,0.9895226,0.53041375,0.45910883
788,789.0,1.1817276,0.6173323,0.5643953
789,790.0,0.6462115,0.20149577,0.4447157
790,791.0,1.0526239,0.47657564,0.57604825
791,792.0,1.0243001,0.52430123,0.49999887
792,793.0,1.1988323,0.733443,0.46538925
793,794.0,0.9964146,0.47690558,0.519509
794,795.0,0.99449134,0.5316987,0.4627926
795,796.0,0.8672675,0.49727094,0.36999658
796,797.0,0.6879748,0.29550233,0.39247248
797,798.0,0.96490777,0.4319599,0.53294784
798,799.0,1.0358033,0.49216124,0.5436421
799,800.0,1.1356483,0.65792423,0.47772408
800,801.0,1.5100756,0.9455511,0.5645245
801,802.0,0.7846972,0.4287047,0.35599244
802,803.0,1.0114045,0.655976,0.35542852
803,804.0,1.0831215,0.57552195,0.50759953
804,805.0,1.7149892,1.0893408,0.6256484
805,806.0,0.8968042,0.44302034,0.45378384
806,807.0,1.2066895,0.6113383,0.59535116
807,808.0,1.4415017,0.91507286,0.5264289
808,809.0,0.91791797,0.4642429,0.4536751
809,810.0,0.7814208,0.42185557,0.35956523
810,811.0,1.1623921,0.59055364,0.57183844
811,812.0,0.95618904,0.4610765,0.49511257
812,813.0,1.4825537,0.8937545,0.5887993
813,814.0,1.2286211,0.67256993,0.5560512
814,815.0,1.0359182,0.55997473,0.47594354
815,816.0,0.95360017,0.50518245,0.44841772
816,817.0,1.1091118,0.6028678,0.50624394
817,818.0,0.8689839,0.42350534,0.4454786
818,819.0,1.3848691,0.7928686,0.5920004
819,820.0,0.8387496,0.3616062,0.47714338
820,821.0,0.8636174,0.38816425,0.47545314
821,822.0,1.2543528,0.72233075,0.532022
822,823.0,1.0392063,0.46061411,0.5785922
823,824.0,0.88235176,0.42783976,0.45451197
824,825.0,1.1916778,0.6073716,0.5843062
825,826.0,0.90586996,0.4201472,0.48572278
826,827.0,1.285347,0.68544865,0.59989834
827,828.0,0.9504694,0.5306876,0.41978177
828,829.0,1.249807,0.6918242,0.5579828
829,830.0,0.9599342,0.48500454,0.47492963
830,831.0,1.1048347,0.65422165,0.450613
831,832.0,1.1432176,0.5862162,0.5570013
832,833.0,0.8138962,0.4284214,0.38547477
833,834.0,1.7870703,1.1373125,0.6497578
834,835.0,0.7589388,0.32452765,0.43441114
835,836.0,0.91946065,0.4306631,0.48879758
836,837.0,1.301997,0.77094555,0.53105146
837,838.0,0.8221204,0.40859082,0.4135296
838,839.0,0.870026,0.4155027,0.45452332
839,840.0,0.9079859,0.4858369,0.42214903
840,841.0,0.93615305,0.4402902,0.49586287
841,842.0,1.4894369,0.851445,0.63799185
842,843.0,0.9703854,0.4699682,0.5004172
843,844.0,1.1800815,0.67492217,0.5051593
844,845.0,1.5314529,0.9544886,0.5769644
845,846.0,0.98845875,0.4644501,0.52400863
846,847.0,1.5339165,0.96698236,0.56693405
