,step,proposed,current,best
0,0,0.45255123809020675,0.45255123809020675,0.45255123809020675
1,1,0.4770066075635483,0.45255123809020675,0.45255123809020675
2,2,0.44753529541081216,0.44753529541081216,0.44753529541081216
3,3,0.4412471807696015,0.4412471807696015,0.4412471807696015
4,4,0.28565902125015813,0.28565902125015813,0.28565902125015813
5,5,0.2988227470895041,0.28565902125015813,0.28565902125015813
6,6,0.3460170150289718,0.28565902125015813,0.28565902125015813
7,7,0.3676886137847346,0.28565902125015813,0.28565902125015813
8,8,0.38936804057868135,0.28565902125015813,0.28565902125015813
9,9,0.39052832718170805,0.28565902125015813,0.28565902125015813
10,10,0.3516651296701825,0.28565902125015813,0.28565902125015813
11,11,0.265797829959819,0.265797829959819,0.265797829959819
12,12,0.2948786897688988,0.265797829959819,0.265797829959819
13,13,0.28079639694468583,0.265797829959819,0.265797829959819
14,14,0.42440270221127135,0.265797829959819,0.265797829959819
15,15,0.29365902125015814,0.265797829959819,0.265797829959819
16,16,0.3461044667076638,0.265797829959819,0.265797829959819
17,17,0.28147782995981896,0.265797829959819,0.265797829959819
18,18,0.29877348603618703,0.265797829959819,0.265797829959819
19,19,0.31981062000592086,0.265797829959819,0.265797829959819
20,20,0.2765268044101095,0.265797829959819,0.265797829959819
21,21,0.3474659894792624,0.265797829959819,0.265797829959819
22,22,0.3306257028762357,0.265797829959819,0.265797829959819
23,23,0.281157829959819,0.265797829959819,0.265797829959819
24,24,0.28843496392955287,0.265797829959819,0.265797829959819
25,25,0.26924508479194975,0.265797829959819,0.265797829959819
26,26,0.281779881059238,0.265797829959819,0.265797829959819
27,27,0.27803057512768814,0.265797829959819,0.265797829959819
28,28,0.2826224604864775,0.265797829959819,0.265797829959819
29,29,0.3285703334028942,0.265797829959819,0.265797829959819
30,30,0.7468710585772758,0.265797829959819,0.265797829959819
31,31,0.32281816144107833,0.265797829959819,0.265797829959819
32,32,0.29898713589136877,0.265797829959819,0.265797829959819
33,33,0.3015862760822889,0.265797829959819,0.265797829959819
34,34,0.3239282374252424,0.265797829959819,0.265797829959819
35,35,0.34032193215865697,0.265797829959819,0.265797829959819
36,36,0.2740294287155817,0.265797829959819,0.265797829959819
37,37,0.368881555799165,0.265797829959819,0.265797829959819
38,38,0.3265844667076637,0.265797829959819,0.265797829959819
39,39,0.3878656131197703,0.265797829959819,0.265797829959819
40,40,0.27425319943316046,0.265797829959819,0.265797829959819
