,step,proposed,current,best
0,0,1.4308252919481104,1.4308252919481104,1.4308252919481104
1,1,1.4219596096355744,1.4219596096355744,1.4219596096355744
2,2,1.3729793858233261,1.3729793858233261,1.3729793858233261
3,3,1.4963141511352862,1.3729793858233261,1.3729793858233261
4,4,0.9169489599504136,0.9169489599504136,0.9169489599504136
5,5,1.1734071259492618,0.9169489599504136,0.9169489599504136
6,6,1.496634151135286,0.9169489599504136,0.9169489599504136
7,7,1.039606678324766,0.9169489599504136,0.9169489599504136
8,8,1.5344514218851426,0.9169489599504136,0.9169489599504136
9,9,0.3955542381416209,0.3955542381416209,0.3955542381416209
10,10,0.445551732703725,0.3955542381416209,0.3955542381416209
11,11,1.2268673497615104,0.3955542381416209,0.3955542381416209
12,12,0.5776242163900372,0.3955542381416209,0.3955542381416209
13,13,0.426200144266405,0.3955542381416209,0.3955542381416209
14,14,0.37198537895444495,0.37198537895444495,0.37198537895444495
15,15,0.5324267218279332,0.37198537895444495,0.37198537895444495
16,16,0.434388779641333,0.37198537895444495,0.37198537895444495
17,17,0.5127551333906131,0.37198537895444495,0.37198537895444495
18,18,0.3883256027666928,0.37198537895444495,0.37198537895444495
19,19,0.6794448878267816,0.37198537895444495,0.37198537895444495
20,20,0.972554866075198,0.37198537895444495,0.37198537895444495
21,21,1.240364620511366,0.37198537895444495,0.37198537895444495
22,22,0.9901178191375897,0.37198537895444495,0.37198537895444495
23,23,0.31492766058009275,0.31492766058009275,0.31492766058009275
24,24,0.28634296052288355,0.28634296052288355,0.28634296052288355
25,25,0.3166284190231714,0.28634296052288355,0.28634296052288355
26,26,0.4021559353368591,0.28634296052288355,0.28634296052288355
27,27,0.35348228908613927,0.28634296052288355,0.28634296052288355
28,28,0.2146529387712998,0.2146529387712998,0.2146529387712998
29,29,0.24123656327043602,0.2146529387712998,0.2146529387712998
30,30,0.24002063539406837,0.2146529387712998,0.2146529387712998
31,31,0.20923656327043602,0.20923656327043602,0.20923656327043602
32,32,0.31384273671063545,0.20923656327043602,0.20923656327043602
33,33,0.2507893142721636,0.20923656327043602,0.20923656327043602
34,34,0.2797172782103475,0.20923656327043602,0.20923656327043602
35,35,0.3018817544553086,0.20923656327043602,0.20923656327043602
36,36,0.23791522039694765,0.20923656327043602,0.20923656327043602
37,37,0.30877016601798857,0.20923656327043602,0.20923656327043602
38,38,0.22037589183369183,0.20923656327043602,0.20923656327043602
39,39,0.3851256027666929,0.20923656327043602,0.20923656327043602
40,40,0.4662776388285091,0.20923656327043602,0.20923656327043602
41,41,0.3199968305858513,0.20923656327043602,0.20923656327043602
42,42,0.26279772583484357,0.20923656327043602,0.20923656327043602
43,43,0.23493768233167636,0.20923656327043602,0.20923656327043602
44,44,0.26803226733455565,0.20923656327043602,0.20923656327043602
45,45,0.30949410133570743,0.20923656327043602,0.20923656327043602
46,46,0.5915728517649653,0.20923656327043602,0.20923656327043602
47,47,0.21823020952115585,0.20923656327043602,0.20923656327043602
48,48,0.21691656327043599,0.20923656327043602,0.20923656327043602
49,49,0.4220401442664049,0.20923656327043602,0.20923656327043602
50,50,0.2824728952681326,0.20923656327043602,0.20923656327043602
0,51,1.5540657395726063,1.5540657395726063,1.5540657395726063
1,52,1.5358257395726067,1.5358257395726067,1.5358257395726067
2,53,1.4574425626979666,1.4574425626979666,1.4574425626979666
3,54,1.5269027865102143,1.4574425626979666,1.4574425626979666
4,55,1.5684286926349984,1.4574425626979666,1.4574425626979666
5,56,1.6094459633848544,1.4574425626979666,1.4574425626979666
6,57,1.3961137035107902,1.3961137035107902,1.3961137035107902
7,58,1.3886223388857186,1.3886223388857186,1.3886223388857186
